openTime,open,high,low,close,volume,trend,volume_price_ratio,BB_MA,BB_UPPER,BB_LOWER,RSI,DOJI,HAMMER,SHOOTING_STAR
2024-04-19 08:00:00,64547.18,65450.0,64098.13,64870.74,10760.55,1,0.1659,64813.21,66238.09,63388.33,54.48,0,0,0
2024-04-19 04:00:00,61785.14,65179.0,61739.68,64547.18,16300.5,1,0.2525,64702.66,66071.05,63334.27,42.97,0,0,0
2024-04-19 00:00:00,63470.09,63470.09,59600.01,61785.14,18924.47,-1,0.3063,64487.19,66321.19,62653.19,21.74,0,0,0
2024-04-18 20:00:00,63477.04,63825.74,63162.77,63470.08,3683.13,-1,0.058,64362.01,66103.64,62620.38,39.09,1,0,0
2024-04-18 16:00:00,63498.69,63866.19,62310.03,63477.04,7383.52,-1,0.1163,64251.33,65988.16,62514.5,38.99,1,0,0
2024-04-18 12:00:00,62597.92,64117.09,61580.71,63498.7,13179.25,1,0.2076,64163.42,65955.39,62371.45,40.37,0,0,0
2024-04-18 08:00:00,61178.08,63072.27,60864.0,62597.92,8854.03,1,0.1414,64041.27,66024.71,62057.83,36.35,0,0,0
2024-04-18 04:00:00,61987.99,62075.46,60803.35,61178.08,5389.62,-1,0.0881,63855.59,66111.7,61599.48,31.23,0,0,0
2024-04-18 00:00:00,61277.38,62229.9,60939.92,61988.0,5112.06,1,0.0825,63684.25,66045.75,61322.75,40.84,0,0,0
2024-04-17 20:00:00,61022.36,61763.07,60777.0,61277.37,4110.85,1,0.0671,63493.89,65991.62,60996.16,36.36,0,0,0
2024-04-17 16:00:00,60304.95,61956.42,59678.16,61022.35,13090.32,1,0.2145,63280.28,65906.27,60654.29,35.46,0,0,0
2024-04-17 12:00:00,62595.04,62974.88,59888.0,60304.95,19701.56,-1,0.3267,63090.96,65787.79,60394.13,33.53,0,0,0
2024-04-17 08:00:00,63297.85,63587.88,62541.13,62595.04,4528.86,-1,0.0724,62990.66,65547.59,60433.73,43.05,0,0,0
2024-04-17 04:00:00,63842.03,64499.0,63181.81,63297.84,4770.85,-1,0.0754,62951.23,65436.85,60465.61,45.63,0,0,0
2024-04-17 00:00:00,63793.4,64295.0,63581.16,63842.02,4408.1,1,0.069,62963.66,65466.58,60460.74,46.09,1,0,0
2024-04-16 20:00:00,62721.43,64365.0,62555.0,63793.39,4885.7,1,0.0766,62941.46,65412.79,60470.13,47.07,0,0,0
2024-04-16 16:00:00,61762.19,63280.75,61694.02,62721.43,9939.38,1,0.1585,62881.24,65326.13,60436.35,54.19,0,0,0
2024-04-16 12:00:00,63094.76,63422.97,61735.42,61762.2,11375.73,-1,0.1842,62808.82,65230.4,60387.24,41.84,0,0,0
2024-04-16 08:00:00,63516.18,63660.0,61600.0,63094.77,9560.72,-1,0.1515,62737.39,65067.05,60407.73,48.38,0,1,0
2024-04-16 04:00:00,62956.0,63800.0,61680.0,63516.19,10893.71,1,0.1715,62659.02,64829.69,60488.35,50.07,0,0,0
2024-04-16 00:00:00,63419.99,63899.69,62750.0,62956.0,6780.06,-1,0.1077,62578.8,64522.01,60635.59,51.51,0,0,0
2024-04-15 20:00:00,63301.11,63633.02,62632.0,63419.99,5586.0,1,0.0881,62549.12,64429.5,60668.74,60.3,0,0,0
2024-04-15 16:00:00,64568.8,64868.28,62274.4,63301.11,13199.26,-1,0.2085,62642.27,64513.06,60771.48,56.44,0,0,0
2024-04-15 12:00:00,65860.12,66399.0,63810.0,64568.81,11897.78,-1,0.1843,62714.25,64818.06,60610.44,65.3,0,0,0
2024-04-15 08:00:00,66263.84,66867.07,65807.25,65860.12,6595.65,-1,0.1001,62862.27,65471.18,60253.36,70.52,0,0,0
2024-04-15 04:00:00,65138.2,66582.84,64683.01,66263.84,8889.71,1,0.1342,63001.16,65931.56,60070.76,75.96,0,0,0
2024-04-15 00:00:00,65661.85,65867.45,64937.01,65138.19,6221.14,-1,0.0955,63157.97,66234.89,60081.05,62.33,0,0,0
2024-04-14 20:00:00,64168.62,65840.0,63326.42,65661.84,9135.09,1,0.1391,63337.49,66389.7,60285.28,61.66,0,0,0
2024-04-14 16:00:00,64180.98,64747.25,62573.66,64168.62,10439.26,-1,0.1627,63443.02,66404.24,60481.8,51.47,1,0,0
2024-04-14 12:00:00,64166.05,64848.49,63437.55,64180.97,10578.65,1,0.1648,63587.18,66379.38,60794.98,51.75,1,0,0
2024-04-14 08:00:00,64464.3,64887.99,63855.45,64166.05,7342.92,-1,0.1144,63758.05,66257.03,61259.07,57.23,0,0,0
2024-04-14 04:00:00,63437.55,64872.96,63394.0,64464.3,9667.37,1,0.15,63917.44,66073.93,61760.95,64.48,0,0,0
2024-04-14 00:00:00,63924.52,64303.87,62134.0,63437.55,14435.88,-1,0.2276,63936.63,66061.91,61811.35,51.9,0,0,0
2024-04-13 20:00:00,64788.01,65608.09,60660.57,63924.51,38764.53,-1,0.6064,63923.54,66059.2,61787.88,52.25,0,0,0
2024-04-13 16:00:00,67675.99,67752.85,63750.01,64788.01,12176.97,-1,0.188,63999.75,66239.06,61760.44,59.75,0,0,0
2024-04-13 12:00:00,67360.01,67926.0,67169.97,67676.0,3454.17,1,0.051,64200.73,66943.06,61458.4,68.01,0,0,0
2024-04-13 08:00:00,67446.53,67825.91,67090.83,67360.0,3376.15,-1,0.0501,64443.74,67426.71,61460.77,66.9,0,0,0
2024-04-13 04:00:00,67160.55,67929.0,67012.67,67446.52,5876.34,1,0.0871,64701.53,67796.01,61607.05,63.28,0,0,0
2024-04-13 00:00:00,67116.52,67168.0,65731.27,67160.55,7747.06,1,0.1154,64896.62,67974.25,61818.99,56.62,1,1,0
2024-04-12 20:00:00,66843.98,67440.0,66680.84,67116.52,7036.88,1,0.1048,65100.64,68189.5,62011.78,54.5,0,0,0
2024-04-12 16:00:00,69347.3,69580.0,65086.86,66843.98,26206.57,-1,0.3921,65299.06,68384.19,62213.93,59.9,0,0,0
2024-04-12 12:00:00,70904.0,70975.54,69236.95,69347.3,10668.68,-1,0.1538,65630.3,69168.64,62091.96,67.4,0,0,0
2024-04-12 08:00:00,70764.0,70972.0,70509.58,70904.01,3928.05,1,0.0554,65996.0,70070.37,61921.63,81.6,0,0,0
2024-04-12 04:00:00,70977.27,71227.46,70566.02,70764.01,3687.5,-1,0.0521,66292.33,70870.0,61714.66,80.52,0,0,0
2024-04-12 00:00:00,70006.22,70996.91,70002.22,70977.27,4545.17,1,0.064,66516.36,71491.79,61540.93,81.01,0,0,0
2024-04-11 20:00:00,70459.67,70746.09,69804.87,70006.23,3053.35,-1,0.0436,66733.48,71958.0,61508.96,73.78,0,0,0
2024-04-11 16:00:00,70000.0,70529.73,69574.88,70459.67,4574.37,1,0.0649,66977.18,72374.77,61579.59,81.68,0,0,0
2024-04-11 12:00:00,69983.16,71100.0,69567.21,70000.0,11347.13,1,0.1621,67241.16,72735.37,61746.95,77.48,1,0,0
2024-04-11 08:00:00,70736.0,71256.27,69881.31,69983.16,5151.6,-1,0.0736,67568.35,72986.05,62150.65,75.45,0,0,0
2024-04-11 04:00:00,70851.66,71305.89,70378.11,70735.99,3777.07,-1,0.0534,67900.9,73252.69,62549.11,68.95,0,0,0
2024-04-11 00:00:00,70631.08,71062.0,70285.13,70851.67,4013.72,1,0.0566,68222.39,73434.87,63009.91,72.18,0,0,0
2024-04-10 20:00:00,70084.0,71172.08,69581.03,70631.08,6964.89,1,0.0986,68533.27,73481.6,63584.94,69.89,0,0,0
2024-04-10 16:00:00,68657.31,70098.89,68556.0,70083.99,9298.63,1,0.1327,68847.66,73150.74,64544.58,67.68,0,0,0
2024-04-10 12:00:00,69043.0,69204.28,67518.0,68657.32,13749.01,-1,0.2003,69100.77,72568.53,65633.01,57.98,0,1,0
2024-04-10 08:00:00,69336.27,69336.28,68629.99,69043.0,4809.4,-1,0.0697,69279.41,72288.85,66269.97,61.26,0,0,0
2024-04-10 04:00:00,69150.18,69515.0,69005.55,69336.28,2643.5,1,0.0381,69364.15,72266.93,66461.37,49.93,0,0,0
2024-04-10 00:00:00,69146.0,69594.15,68466.63,69150.18,4540.59,1,0.0657,69446.39,72207.66,66685.12,35.82,1,0,0
2024-04-09 20:00:00,69000.78,69439.6,68888.47,69146.0,3039.93,1,0.044,69531.16,72135.67,66926.65,36.62,0,0,0
2024-04-09 16:00:00,69264.0,69320.0,68210.0,69000.77,6642.91,-1,0.0963,69639.0,71904.08,67373.92,33.47,0,1,0
2024-04-09 12:00:00,70794.84,70977.0,68535.03,69264.0,12156.25,-1,0.1755,69764.65,71684.28,67845.02,42.96,0,0,0
2024-04-09 08:00:00,70383.98,70905.26,69576.61,70794.85,6972.67,1,0.0985,69927.41,71426.88,68427.94,52.64,0,0,0
2024-04-09 04:00:00,71285.0,71339.79,70110.0,70383.99,6190.36,-1,0.088,69965.31,71494.9,68435.72,53.05,0,0,0
2024-04-09 00:00:00,71620.0,71758.19,70833.33,71285.0,4291.79,-1,0.0602,69990.16,71591.01,68389.31,59.06,0,0,0
2024-04-08 20:00:00,71766.0,72000.0,71500.37,71620.0,3009.11,-1,0.042,70032.88,71770.36,68295.4,56.53,0,0,0
2024-04-08 16:00:00,71773.98,72104.05,71300.0,71766.0,5209.51,-1,0.0726,70086.1,71963.88,68208.32,56.73,1,0,0
2024-04-08 12:00:00,72404.0,72797.99,71245.17,71773.98,11394.25,-1,0.1588,70173.77,72226.68,68120.86,58.68,0,0,0
2024-04-08 08:00:00,70698.64,72650.0,70642.0,72404.0,17583.55,1,0.2429,70259.3,72452.46,68066.14,67.4,0,0,0
2024-04-08 04:00:00,69458.95,70850.0,69280.0,70698.63,5743.89,1,0.0812,70261.99,72455.09,68068.89,64.7,0,0,0
2024-04-08 00:00:00,69360.38,69841.03,69043.24,69458.95,2783.56,1,0.0401,70215.7,72437.78,67993.62,52.67,0,0,0
2024-04-07 20:00:00,69068.01,69477.18,68901.0,69360.39,2674.13,1,0.0386,70137.67,72381.86,67893.48,50.16,0,0,0
2024-04-07 16:00:00,69543.73,70326.29,68849.77,69068.01,6365.63,-1,0.0922,70071.76,72319.76,67823.76,49.47,0,0,0
2024-04-07 12:00:00,69357.0,69886.03,69210.0,69543.74,3508.86,1,0.0505,70026.02,72277.87,67774.17,52.43,0,0,0
2024-04-07 08:00:00,69364.0,69555.0,69199.01,69357.0,2408.98,-1,0.0347,70015.56,72278.06,67753.06,52.17,1,0,0
2024-04-07 04:00:00,69408.04,69493.98,69053.97,69364.01,2506.84,-1,0.0361,70057.76,72227.67,67887.85,50.63,0,0,0
2024-04-07 00:00:00,68896.0,69777.0,68824.0,69408.05,4070.31,1,0.0586,70074.43,72215.16,67933.7,39.3,0,0,0
2024-04-06 20:00:00,68259.99,69692.0,68166.66,68896.0,5312.83,1,0.0771,70056.06,72231.32,67880.8,38.7,0,0,0
2024-04-06 16:00:00,68104.01,68484.09,67948.83,68259.98,2363.12,1,0.0346,70014.09,72299.04,67729.14,26.05,0,0,0
2024-04-06 12:00:00,67668.16,68299.0,67527.78,68104.0,3568.27,1,0.0524,69955.03,72389.31,67520.75,21.36,0,0,0
2024-04-06 08:00:00,67992.02,68120.0,67615.22,67668.16,2642.86,-1,0.0391,69902.91,72477.97,67327.85,18.12,0,0,0
2024-04-06 04:00:00,67788.0,68232.14,67602.0,67992.02,3070.43,1,0.0452,69820.41,72539.12,67101.7,21.96,0,0,0
2024-04-06 00:00:00,67820.63,68065.2,67447.83,67788.01,3176.78,-1,0.0469,69687.48,72538.37,66836.59,13.47,1,0,0
2024-04-05 20:00:00,67412.41,67966.67,67342.0,67820.62,2716.6,1,0.0401,69542.41,72489.06,66595.76,19.02,0,0,0
2024-04-05 16:00:00,68190.62,68380.0,67316.0,67412.4,6064.18,-1,0.09,69362.94,72298.07,66427.81,23.16,0,0,0
2024-04-05 12:00:00,66478.0,68566.66,65952.56,68190.62,11781.15,1,0.1728,69156.1,71976.58,66335.62,36.98,0,0,0
2024-04-05 08:00:00,66930.75,67684.26,66383.01,66478.0,5920.73,-1,0.0891,68912.35,71639.72,66184.98,28.1,0,0,0
2024-04-05 04:00:00,67864.0,68028.0,66380.0,66930.74,5658.21,-1,0.0845,68671.05,71109.59,66232.51,27.82,0,0,0
2024-04-05 00:00:00,68487.8,68756.67,67435.67,67863.99,5774.36,-1,0.0851,68477.05,70396.53,66557.57,38.75,0,0,0
2024-04-04 20:00:00,68500.0,68565.54,67320.0,68487.79,7494.38,-1,0.1094,68369.46,70095.84,66643.08,43.96,1,0,0
2024-04-04 16:00:00,67648.0,69309.91,67526.5,68500.0,11282.71,1,0.1647,68319.35,69970.49,66668.21,43.71,0,0,0
2024-04-04 12:00:00,66353.68,67927.69,66330.56,67647.99,10795.3,1,0.1596,68222.14,69872.44,66571.84,41.75,0,0,0
2024-04-04 08:00:00,66091.59,66468.99,66028.0,66353.67,3428.64,1,0.0517,68065.59,69829.69,66301.49,38.4,0,0,0
2024-04-04 04:00:00,65620.0,66290.32,65064.52,66091.6,4739.32,1,0.0717,67879.03,69768.38,65989.68,37.91,0,0,0
2024-04-04 00:00:00,65963.27,66354.83,65454.55,65620.01,3770.13,-1,0.0575,67701.0,69668.08,65733.92,37.75,0,0,0
2024-04-03 20:00:00,65784.01,66297.4,65476.63,65963.28,5768.91,1,0.0875,67531.43,69501.41,65561.45,37.9,0,0,0
2024-04-03 16:00:00,65836.02,66550.0,65451.62,65784.0,6432.0,-1,0.0978,67361.04,69262.0,65460.08,38.01,1,0,0
2024-04-03 12:00:00,66059.75,66903.63,65635.01,65836.01,7323.44,-1,0.1112,67221.37,69049.68,65393.06,38.15,0,0,0
2024-04-03 08:00:00,66135.98,66642.36,65538.06,66059.76,6489.92,-1,0.0982,67113.82,68945.12,65282.52,41.74,1,0,0
2024-04-03 04:00:00,66225.79,66483.87,65920.0,66135.99,4521.81,-1,0.0684,67023.98,68853.31,65194.65,36.28,0,0,0
2024-04-03 00:00:00,65463.99,66288.88,64493.07,66225.79,9351.13,1,0.1412,66917.38,68803.6,65031.16,47.85,0,0,0
2024-04-02 20:00:00,65914.91,66120.0,65200.0,65463.99,6060.81,-1,0.0926,66800.01,68709.75,64890.27,38.12,0,0,0
2024-04-02 16:00:00,64889.99,66200.0,64550.0,65914.9,11481.42,1,0.1742,66689.41,68619.46,64759.36,32.88,0,0,0
2024-04-02 12:00:00,65622.69,66249.83,64588.58,64890.0,17665.04,-1,0.2722,66566.06,68536.44,64595.68,20.48,0,0,0
2024-04-02 08:00:00,66455.5,66705.08,65075.0,65622.69,13036.6,-1,0.1987,66470.97,68393.35,64548.59,28.89,0,0,0
2024-04-02 04:00:00,66703.97,67120.0,66120.75,66455.5,8828.41,-1,0.1328,66420.74,68273.45,64568.03,41.23,0,0,0
2024-04-02 00:00:00,69649.81,69674.23,66000.0,66703.97,14727.55,-1,0.2208,66451.29,68353.19,64549.39,53.05,0,0,0
2024-04-01 20:00:00,69648.01,69900.0,69327.66,69649.8,4188.82,1,0.0601,66576.94,68939.19,64214.69,71.1,1,0,0
2024-04-01 16:00:00,68237.15,69816.24,68062.86,69648.01,8342.54,1,0.1198,66634.78,69194.13,64075.43,75.29,0,0,0
2024-04-01 12:00:00,69460.0,70080.0,68161.48,68237.15,11010.9,-1,0.1614,66669.87,69332.37,64007.37,62.59,0,0,0
2024-04-01 08:00:00,69594.94,69799.98,69165.35,69460.01,4785.74,-1,0.0689,66721.35,69562.26,63880.44,68.24,0,0,0
2024-04-01 04:00:00,70588.01,70648.83,68888.0,69594.94,9756.5,-1,0.1402,66841.78,69975.44,63708.12,68.5,0,0,0
2024-04-01 00:00:00,71280.0,71288.23,70520.51,70588.01,3360.81,-1,0.0476,67067.55,70650.32,63484.78,70.72,0,0,0
2024-03-31 20:00:00,71023.51,71366.0,70639.93,71280.01,3667.46,1,0.0515,67331.54,71284.78,63378.3,72.28,0,0,0
2024-03-31 16:00:00,70381.13,71227.22,70321.86,71023.5,3712.47,1,0.0523,67583.92,71766.0,63401.84,70.49,0,0,0
2024-03-31 12:00:00,70369.99,70759.1,70289.72,70381.13,3579.74,1,0.0509,67812.13,72106.78,63517.48,71.21,1,0,0
2024-03-31 08:00:00,70301.72,70470.0,70147.77,70369.99,1973.68,1,0.028,68032.17,72371.19,63693.15,69.98,0,0,0
2024-03-31 04:00:00,69916.6,70460.0,69874.54,70301.73,3491.11,1,0.0497,68236.53,72582.31,63890.75,76.54,0,0,0
2024-03-31 00:00:00,69582.17,70165.86,69562.99,69916.61,2971.89,1,0.0425,68426.62,72707.34,64145.9,71.81,0,0,0
2024-03-30 20:00:00,69896.34,69896.35,69540.0,69582.18,1843.37,-1,0.0265,68601.26,72779.83,64422.69,66.72,0,0,0
2024-03-30 16:00:00,69999.99,70280.06,69670.0,69896.34,2564.19,-1,0.0367,68815.24,72795.2,64835.28,66.96,0,0,0
2024-03-30 12:00:00,70183.54,70269.15,69925.87,69999.99,1960.16,-1,0.028,69038.76,72750.22,65327.3,52.66,0,0,0
2024-03-30 08:00:00,69852.18,70183.67,69811.37,70183.55,2073.9,1,0.0295,69263.99,72614.46,65913.52,53.97,0,0,0
2024-03-30 04:00:00,69774.0,70321.1,69755.98,69852.18,2669.04,1,0.0382,69500.67,72274.19,66727.15,64.23,0,0,1
2024-03-30 00:00:00,69850.53,70177.87,69710.0,69773.99,2533.95,-1,0.0363,69704.99,71865.18,67544.8,53.47,0,0,0
2024-03-29 20:00:00,69665.99,69916.5,69290.0,69850.54,2395.37,1,0.0343,69861.0,71438.61,68283.39,52.86,0,1,0
2024-03-29 16:00:00,69179.99,69666.0,69078.62,69665.99,4246.07,1,0.0609,69961.54,71085.91,68837.17,37.41,0,0,0
2024-03-29 12:00:00,70142.78,70636.04,69009.0,69180.0,7043.97,-1,0.1018,69960.67,71086.16,68835.18,19.62,0,0,0
2024-03-29 08:00:00,69794.01,70318.0,69566.0,70142.78,4708.66,1,0.0671,70002.33,71065.44,68939.22,39.42,0,0,0
2024-03-29 04:00:00,70442.23,70538.78,69746.33,69794.0,4015.75,-1,0.0575,70062.33,70970.05,69154.61,42.41,0,0,0
2024-03-29 00:00:00,70780.6,70916.16,70274.07,70442.22,3035.26,-1,0.0431,70115.79,71003.6,69227.98,50.8,0,0,0
2024-03-28 20:00:00,70798.26,71074.03,70541.9,70780.6,2982.76,-1,0.0421,70170.2,71086.38,69254.02,55.01,1,0,0
2024-03-28 16:00:00,71290.38,71320.0,70404.0,70798.26,5199.87,-1,0.0734,70172.29,71094.69,69249.89,60.0,0,0,0
2024-03-28 12:00:00,70647.18,71552.06,70348.75,71290.39,11335.74,1,0.159,70170.71,71086.54,69254.88,68.71,0,0,0
2024-03-28 08:00:00,70399.04,70962.63,70292.44,70647.18,6772.72,1,0.0959,70159.54,71045.04,69274.04,57.67,0,0,0
2024-03-28 04:00:00,69290.0,70469.82,69280.0,70399.03,4925.19,1,0.07,70138.19,71012.01,69264.37,53.96,0,0,0
2024-03-28 00:00:00,69469.99,69980.0,68903.62,69290.0,4222.75,-1,0.0609,70091.29,71020.85,69161.73,42.51,0,0,0
2024-03-27 20:00:00,68652.01,69637.66,68630.0,69469.99,4955.45,1,0.0713,70042.98,71043.81,69042.15,46.71,0,0,0
2024-03-27 16:00:00,68873.99,69406.0,68359.18,68652.0,8096.55,-1,0.1179,69989.17,71132.09,68846.25,41.44,0,0,0
2024-03-27 12:00:00,70220.73,71769.54,68534.01,68874.0,22329.46,-1,0.3242,69991.82,71131.89,68851.75,42.71,0,0,0
2024-03-27 08:00:00,69726.0,70359.97,69407.0,70220.73,5171.79,1,0.0737,69994.18,71134.07,68854.29,53.53,0,0,0
2024-03-27 04:00:00,70388.0,70598.0,69640.0,69725.99,4193.41,-1,0.0601,69990.33,71129.74,68850.92,53.47,0,0,0
2024-03-27 00:00:00,69987.99,70739.65,69840.0,70387.99,4372.7,1,0.0621,70003.48,71152.28,68854.68,51.62,0,0,0
2024-03-26 20:00:00,69477.66,70305.33,69401.72,69988.0,3320.69,1,0.0474,69999.57,71149.29,68849.85,51.27,0,0,0
2024-03-26 16:00:00,70250.01,70499.0,69412.0,69477.67,7627.78,-1,0.1098,69995.02,71147.33,68842.71,43.55,0,0,0
2024-03-26 12:00:00,70693.17,71136.63,69280.0,70250.0,11063.14,-1,0.1575,70021.85,71168.81,68874.89,46.65,0,0,0
2024-03-26 08:00:00,70486.38,71280.0,70268.66,70693.16,6034.68,1,0.0854,70085.7,71245.47,68925.93,49.37,0,0,0
2024-03-26 04:00:00,70423.11,71561.1,70260.3,70486.38,6445.21,1,0.0914,70143.75,71319.03,68968.47,45.01,1,0,0
2024-03-26 00:00:00,69880.0,70606.0,69732.8,70423.11,4442.88,1,0.0631,70156.0,71330.47,68981.53,48.5,0,0,0
2024-03-25 20:00:00,70960.89,71150.0,69562.09,69880.01,7227.65,-1,0.1034,70164.55,71337.53,68991.57,46.66,0,0,0
2024-03-25 16:00:00,69792.06,71000.0,69440.18,70960.89,12949.8,1,0.1825,70160.69,71328.92,68992.46,60.79,0,0,0
2024-03-25 12:00:00,66810.15,70000.0,66780.0,69792.05,18421.73,1,0.264,70063.62,71327.33,68799.91,51.84,0,0,0
2024-03-25 08:00:00,66821.19,67344.23,66747.65,66810.15,4533.28,-1,0.0679,69869.95,71694.83,68045.07,41.55,1,0,0
2024-03-25 04:00:00,67350.0,67740.0,66710.0,66821.19,5187.21,-1,0.0776,69671.28,71790.35,67552.21,40.39,0,0,0
2024-03-25 00:00:00,67210.0,67350.0,66385.06,67350.0,5111.47,1,0.0759,69490.99,71863.54,67118.44,35.45,0,1,0
2024-03-24 20:00:00,65843.02,67628.69,65730.6,67209.99,9060.44,1,0.1348,69331.33,71961.39,66701.27,36.78,0,0,0
2024-03-24 16:00:00,65673.36,66045.99,64600.01,65843.02,6877.21,1,0.1044,69136.59,72275.54,65997.64,27.76,0,0,0
2024-03-24 12:00:00,65334.0,65925.19,65177.28,65673.36,5348.56,1,0.0814,68953.89,72468.88,65438.9,28.4,0,0,0
2024-03-24 08:00:00,64583.44,65368.66,64476.0,65334.01,4489.73,1,0.0687,68766.58,72690.3,64842.86,28.89,0,0,0
2024-03-24 04:00:00,63962.98,64583.44,63772.29,64583.43,2684.12,1,0.0416,68495.94,72862.75,64129.13,21.07,0,0,0
2024-03-24 00:00:00,63990.02,64723.16,63922.85,63962.98,2935.71,-1,0.0459,68206.3,72909.7,63502.9,16.25,1,0,0
2024-03-23 20:00:00,64872.9,65199.97,63861.66,63990.01,3050.54,-1,0.0477,67924.43,72848.76,63000.1,16.83,0,0,0
2024-03-23 16:00:00,65104.06,65999.0,64786.25,64872.9,5268.5,-1,0.0812,67669.27,72599.24,62739.3,23.85,0,0,1
2024-03-23 12:00:00,64629.61,65414.69,64278.15,65104.05,5604.02,1,0.0861,67420.97,72378.39,62463.55,26.81,0,0,0
2024-03-23 08:00:00,64575.41,64857.14,64186.21,64629.62,3461.55,1,0.0536,67159.04,72141.55,62176.53,17.34,1,0,0
2024-03-23 04:00:00,63556.0,64856.01,63506.5,64575.41,3673.22,1,0.0569,66863.56,71781.7,61945.42,19.59,0,0,0
2024-03-23 00:00:00,63796.64,64374.91,63000.0,63556.0,5352.28,-1,0.0842,66508.38,71269.08,61747.68,25.41,0,0,0
2024-03-22 20:00:00,63866.94,63978.86,62260.0,63796.64,6999.64,-1,0.1097,66137.17,70650.31,61624.03,27.91,1,0,0
2024-03-22 16:00:00,63877.04,64126.09,62766.63,63866.93,8473.15,-1,0.1327,65803.8,70011.19,61596.41,22.73,1,0,0
2024-03-22 12:00:00,64233.9,64674.06,62601.11,63877.04,15779.04,-1,0.247,65479.8,69236.48,61723.12,23.37,0,0,0
2024-03-22 08:00:00,66178.01,66363.1,64065.72,64233.9,8364.76,-1,0.1302,65200.83,68137.24,62264.42,34.67,0,0,0
2024-03-22 04:00:00,65981.99,66649.62,65756.64,66178.01,5005.64,1,0.0756,65067.7,67505.14,62630.26,53.59,0,0,0
2024-03-22 00:00:00,65501.28,66160.0,65120.01,65981.99,6860.15,1,0.104,65007.03,67301.6,62712.46,54.71,0,0,0
2024-03-21 20:00:00,65223.73,65946.66,64529.01,65501.27,7079.78,1,0.1081,64918.8,67002.04,62835.56,56.94,0,0,0
2024-03-21 16:00:00,66557.77,67000.0,64871.01,65223.74,11883.45,-1,0.1822,64852.29,66726.4,62978.18,60.06,0,0,0
2024-03-21 12:00:00,67044.01,67693.6,65885.96,66557.77,10244.26,-1,0.1539,64845.09,66687.62,63002.56,66.95,0,0,0
2024-03-21 08:00:00,66985.19,67659.53,66650.0,67044.0,6826.15,1,0.1018,64926.17,67015.53,62836.81,65.13,1,0,0
2024-03-21 04:00:00,66654.46,67330.0,66072.2,66985.19,7775.82,1,0.1161,64986.36,67220.8,62751.92,63.43,0,0,0
2024-03-21 00:00:00,67840.51,68240.47,66340.0,66654.45,9548.03,-1,0.1432,65087.3,67510.11,62664.49,64.76,0,0,0
2024-03-20 20:00:00,65784.47,68100.0,65656.41,67840.51,14515.7,1,0.214,65231.59,67799.65,62663.53,70.43,0,0,0
2024-03-20 16:00:00,63600.37,66000.0,62022.0,65784.46,19560.4,1,0.2973,65251.55,67792.01,62711.09,62.34,0,0,0
2024-03-20 12:00:00,63392.95,64395.0,63066.6,63600.37,14577.4,1,0.2292,65218.39,67824.82,62611.96,49.11,0,0,0
2024-03-20 08:00:00,62957.85,63957.74,62640.0,63392.94,11101.86,1,0.1751,65123.93,67863.73,62384.13,47.87,0,0,0
2024-03-20 04:00:00,61860.82,63198.83,60775.0,62957.85,16405.11,1,0.2606,64992.85,68008.27,61977.43,46.02,0,0,0
2024-03-20 00:00:00,61937.41,63466.21,61666.0,61860.81,14260.12,-1,0.2305,64881.51,68120.7,61642.32,40.33,1,0,0
2024-03-19 20:00:00,64392.0,64500.12,61555.0,61937.4,12352.12,-1,0.1994,64799.09,68180.02,61418.16,29.63,0,0,0
2024-03-19 16:00:00,64051.85,65756.0,63969.58,64391.99,14712.72,1,0.2285,64852.2,68189.8,61514.6,43.72,0,0,1
2024-03-19 12:00:00,63081.34,64150.0,62410.78,64051.85,19821.88,1,0.3095,64861.82,68182.19,61541.45,44.21,0,0,0
2024-03-19 08:00:00,64704.23,64710.69,62505.0,63081.34,21759.46,-1,0.3449,64854.11,68187.64,61520.58,41.9,0,0,0
2024-03-19 04:00:00,65876.01,65976.1,63577.0,64704.22,16011.78,-1,0.2475,64905.86,68196.96,61614.76,43.14,0,0,0
2024-03-19 00:00:00,67610.0,68124.11,64860.0,65876.01,16347.35,-1,0.2482,64975.82,68324.26,61627.38,45.88,0,0,0
2024-03-18 20:00:00,66936.0,67999.0,66935.99,67609.99,6471.04,1,0.0957,65041.83,68540.15,61543.51,51.97,0,0,0
2024-03-18 16:00:00,67467.19,68079.52,66565.2,66936.0,12161.56,-1,0.1817,65113.81,68731.05,61496.57,50.87,0,0,0
2024-03-18 12:00:00,68253.39,68627.81,66628.68,67467.19,13191.14,-1,0.1955,65226.25,69007.32,61445.18,48.8,0,0,0
2024-03-18 08:00:00,68218.38,68483.96,67300.0,68253.4,8039.15,1,0.1178,65341.96,69320.34,61363.58,58.64,1,0,0
2024-03-18 04:00:00,67972.01,68956.0,67704.01,68218.38,6783.82,1,0.0994,65420.98,69572.97,61268.99,69.03,0,0,0
2024-03-18 00:00:00,68393.47,68425.97,66800.0,67972.01,9044.37,-1,0.1331,65451.72,69665.25,61238.19,68.8,0,1,0
2024-03-17 20:00:00,68536.72,68904.4,67953.35,68393.48,5973.14,-1,0.0873,65532.79,69914.24,61151.34,72.35,0,0,0
2024-03-17 16:00:00,67965.51,68693.75,67769.86,68536.73,6689.54,1,0.0976,65595.54,70104.3,61086.78,79.78,0,0,0
